Run Time (sec),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Wind B-F Speed (PPS),Filament Diameter Set (mm),Spool Wind Rate Actual (RPS),Wind Count (#),Filament Diameter Actual (mm)
1778.020436,0.001,0.886124,127,0.21,0.885,15,0.199
1779.017167,0.001,0.885042,127,0.21,0.888,15,0.213
1780.016918,0.001,0.883963,127,0.21,0.882,15,0.21
1781.015295,0.001,0.885343,127,0.21,0.884,15,0.192
1782.014955,0.001,0.880316,127,0.21,0.879,15,0.234
1783.015182,0.001,0.884702,127,0.21,0.883,15,0.208
1784.013886,0.001,0.885396,127,0.21,0.886,15,0.201
1785.030062,0.001,0.883919,127,0.21,0.884,15,0.218
1786.019669,0.001,0.884294,127,0.21,0.885,15,0.217
1787.015622,0.001,0.887614,127,0.21,0.886,15,0.203
1788.016118,0.001,0.889319,127,0.21,0.89,15,0.219
1789.01794,0.001,0.890038,127,0.21,0.889,15,0.208
1790.014301,0.001,0.889557,127,0.21,0.892,15,0.211
1791.016251,0.001,0.888916,127,0.21,0.891,15,0.208
1792.014458,0.001,0.888674,127,0.21,0.89,15,0.21
1793.017038,0.001,0.886183,127,0.21,0.884,15,0.197
1794.016788,0.001,0.884397,127,0.21,0.884,15,0.218
1795.015134,0.001,0.887392,127,0.21,0.885,15,0.201
1796.018509,0.001,0.8839,127,0.21,0.885,15,0.206
1797.015331,0.001,0.884556,127,0.21,0.884,15,0.203
1798.017938,0.001,0.883835,127,0.21,0.883,15,0.196
1799.021461,0.001,0.881926,127,0.21,0.884,15,0.217
1800.017025,0.001,0.881605,127,0.21,0.882,15,0.199
1801.020124,0.001,0.876674,127,0.21,0.876,15,0.22
1802.02655,0.001,0.875533,127,0.21,0.877,15,0.209
1803.015249,0.001,0.871995,127,0.21,0.876,15,0.208
1804.025521,0.001,0.870201,127,0.21,0.873,15,0.204
1805.052119,0.001,0.865136,127,0.21,0.87,15,0.192
1806.050903,0.001,0.858793,127,0.21,0.863,15,0.205
1807.018661,0.001,0.857127,127,0.21,0.86,15,0.194
1808.06264,0.001,0.852094,127,0.21,0.853,15,0.189
1809.028696,0.001,0.84521,127,0.21,0.847,15,0.206
1810.018774,0.001,0.841994,127,0.21,0.844,15,0.211
1811.019171,0.001,0.842513,127,0.21,0.845,15,0.208
1812.014565,0.001,0.841915,127,0.21,0.842,15,0.196
1813.016934,0.001,0.83769,127,0.21,0.838,15,0.206
1814.068854,0.001,0.838526,127,0.21,0.84,15,0.223
1815.237913,0.001,0.844465,127,0.21,0.844,15,0.252
1816.085575,0.001,0.855224,127,0.21,0.851,15,0.206
1817.104401,0.001,0.859993,127,0.21,0.855,15,0.243
1818.020234,0.001,0.869792,127,0.21,0.864,15,0.241
1819.01523,0.001,0.884748,127,0.21,0.876,15,0.238
1820.016648,0.001,0.896252,127,0.21,0.884,15,0.23
1821.017219,0.001,0.906325,127,0.21,0.892,15,0.224
1822.017048,0.001,0.914103,127,0.21,0.908,15,0.223
1823.017562,0.001,0.919755,127,0.21,0.913,15,0.211
1824.017119,0.001,0.921071,127,0.21,0.914,15,0.22
1825.016041,0.001,0.924655,127,0.21,0.919,15,0.212
1826.019211,0.001,0.924178,127,0.21,0.921,15,0.215
1827.01619,0.001,0.925861,127,0.21,0.921,15,0.207
1828.016737,0.001,0.922891,127,0.21,0.922,15,0.199
1829.016989,0.001,0.92049,127,0.21,0.917,15,0.209
1830.015947,0.001,0.91713,127,0.21,0.917,15,0.197
1831.016103,0.001,0.912352,127,0.21,0.911,15,0.194
1832.014625,0.001,0.906829,127,0.21,0.91,15,0.207
1833.018938,0.001,0.905625,127,0.21,0.905,15,0.213
1834.01687,0.001,0.905708,127,0.21,0.907,15,0.202
1835.058097,0.001,0.901686,127,0.21,0.903,15,0.214
1836.018359,0.001,0.900032,127,0.21,0.901,15,0.21
1837.025868,0.001,0.897825,127,0.21,0.898,15,0.215
1838.02036,0.001,0.902599,127,0.21,0.903,15,0.221
1839.018224,0.001,0.90582,127,0.21,0.908,15,0.226
1840.033116,0.001,0.909205,127,0.21,0.909,15,0.217
1841.028748,0.001,0.912351,127,0.21,0.911,15,0.205
1842.03662,0.001,0.913942,127,0.21,0.911,15,0.244
1843.025296,0.001,0.920809,127,0.21,0.92,15,0.211
1844.034282,0.001,0.924133,127,0.21,0.922,15,0.214
1845.046239,0.001,0.92685,127,0.21,0.926,15,0.201
1846.053333,0.001,0.925342,127,0.21,0.926,15,0.192
1847.060036,0.001,0.920252,127,0.21,0.922,15,0.205
1848.062618,0.001,0.920011,127,0.21,0.92,15,0.197
1849.020574,0.001,0.916057,127,0.21,0.92,15,0.2
1850.021002,0.001,0.914403,127,0.21,0.917,15,0.205
1851.017459,0.001,0.911306,127,0.21,0.915,15,0.196
1852.017369,0.001,0.908421,127,0.21,0.91,15,0.186
1853.022453,0.001,0.907328,127,0.21,0.911,15,0.22
1854.016386,0.001,0.913909,127,0.21,0.913,15,0.226
1855.017356,0.001,0.916508,127,0.21,0.914,15,0.21
1856.018999,0.001,0.918967,127,0.21,0.917,15,0.225
1857.019353,0.001,0.923314,127,0.21,0.92,15,0.221
1858.023991,0.001,0.926546,127,0.21,0.922,15,0.218
1859.024044,0.001,0.927035,127,0.21,0.925,15,0.205
1860.015853,0.001,0.923697,127,0.21,0.922,15,0.197
1861.016889,0.001,0.919473,127,0.21,0.921,16,0.21
1862.017196,0.001,0.91562,127,0.21,0.914,16,0.193
1863.016504,0.001,0.911218,127,0.21,0.914,16,0.199
1864.017148,0.001,0.904971,127,0.21,0.91,16,0.186
1865.020932,0.001,0.89941,127,0.21,0.905,16,0.181
1866.01818,0.001,0.891789,127,0.21,0.896,16,0.214
1867.01773,0.001,0.88893,127,0.21,0.891,16,0.201
1868.020125,0.001,0.885565,127,0.21,0.886,16,0.188
1869.019958,0.001,0.878016,127,0.21,0.882,16,0.216
1870.02063,0.001,0.879358,127,0.21,0.88,16,0.216
1871.020742,0.001,0.87959,127,0.21,0.877,16,0.192
1872.019745,0.001,0.877685,127,0.21,0.88,16,0.211
1873.02067,0.001,0.87588,127,0.21,0.879,16,0.212
1874.073483,0.001,0.874272,127,0.21,0.877,16,0.22
1875.070378,0.001,0.8758,127,0.21,0.876,16,0.21
1876.084967,0.001,0.873966,127,0.21,0.877,16,0.214
1877.099373,0.001,0.871484,127,0.21,0.875,16,0.191
1878.043582,0.001,0.8662,127,0.21,0.87,16,0.202
1879.018049,0.001,0.866919,127,0.21,0.865,16,0.204
1880.024299,0.001,0.863818,127,0.21,0.863,16,0.211
1881.01683,0.001,0.857652,127,0.21,0.863,16,0.18
1882.017504,0.001,0.848794,127,0.21,0.853,16,0.184
1883.025398,0.001,0.842558,127,0.21,0.847,16,0.189
1884.033847,0.001,0.835532,127,0.21,0.84,16,0.194
1885.052086,0.001,0.827386,127,0.21,0.835,16,0.188
1886.062762,0.001,0.821695,127,0.21,0.828,16,0.189
1887.017052,0.001,0.816038,127,0.21,0.825,16,0.194
1888.055186,0.001,0.812,127,0.21,0.82,16,0.205
1889.019554,0.001,0.81321,127,0.21,0.816,16,0.233
1890.017774,0.001,0.818858,127,0.21,0.815,16,0.233
1891.029078,0.001,0.831019,127,0.21,0.821,16,0.237
1892.020189,0.001,0.842343,127,0.21,0.835,16,0.221
1893.017473,0.001,0.852025,127,0.21,0.848,16,0.247
1894.01851,0.001,0.866303,127,0.21,0.858,16,0.24
1895.016954,0.001,0.875304,127,0.21,0.865,16,0.224
1896.020923,0.001,0.879516,127,0.21,0.873,16,0.226
1897.020335,0.001,0.885493,127,0.21,0.879,16,0.218
1898.022338,0.001,0.888724,127,0.21,0.884,16,0.216
1899.01772,0.001,0.89005,127,0.21,0.886,16,0.218
1900.017691,0.001,0.889604,127,0.21,0.888,16,0.213
1901.024193,0.001,0.890923,127,0.21,0.89,16,0.203
1902.020371,0.001,0.889853,127,0.21,0.889,16,0.209
1903.021935,0.001,0.887545,127,0.21,0.885,16,0.208
1904.020838,0.001,0.886941,127,0.21,0.885,16,0.199
1905.018445,0.001,0.88417,127,0.21,0.883,16,0.209
1906.021037,0.001,0.880025,127,0.21,0.878,16,0.197
1907.020957,0.001,0.875122,127,0.21,0.875,16,0.19
1908.01802,0.001,0.870174,127,0.21,0.87,16,0.208
1909.018976,0.001,0.867006,127,0.21,0.871,16,0.21
1910.017891,0.001,0.866063,127,0.21,0.867,16,0.198
1911.01726,0.001,0.862147,127,0.21,0.866,16,0.199
1912.018577,0.001,0.860698,127,0.21,0.863,16,0.212
1913.018613,0.001,0.857988,127,0.21,0.863,16,0.216
1914.018186,0.001,0.859539,127,0.21,0.859,16,0.209
1915.019667,0.001,0.862684,127,0.21,0.86,16,0.214
1916.024047,0.001,0.860848,127,0.21,0.86,16,0.219
1917.026488,0.001,0.862283,127,0.21,0.864,16,0.202
1918.017167,0.001,0.859044,127,0.21,0.859,16,0.201
1919.017622,0.001,0.85431,127,0.21,0.858,16,0.203
1920.024384,0.001,0.852025,127,0.21,0.852,16,0.205
1921.028375,0.001,0.850013,127,0.21,0.852,16,0.191
1922.035495,0.001,0.846518,127,0.21,0.85,16,0.206
1923.038514,0.001,0.842927,127,0.21,0.851,16,0.2
1924.045532,0.001,0.837169,127,0.21,0.845,16,0.207
1925.057163,0.001,0.836736,127,0.21,0.839,16,0.202
1926.060752,0.001,0.837667,127,0.21,0.84,16,0.208
1927.06473,0.001,0.838141,127,0.21,0.836,16,0.21
1928.019021,0.001,0.839187,127,0.21,0.836,16,0.211
1929.019295,0.001,0.838346,127,0.21,0.836,16,0.208
1930.021098,0.001,0.840147,127,0.21,0.841,16,0.215
1931.020269,0.001,0.844331,127,0.21,0.841,16,0.23
1932.018793,0.001,0.850922,127,0.21,0.845,16,0.23
1933.018282,0.001,0.855503,127,0.21,0.853,16,0.215
1934.073462,0.001,0.862483,127,0.21,0.858,16,0.22
1935.082348,0.001,0.867329,127,0.21,0.861,16,0.223
1936.099497,0.001,0.869149,127,0.21,0.867,16,0.211
1937.28623,0.001,0.872452,127,0.21,0.87,16,0.21
1938.019936,0.001,0.872512,127,0.21,0.871,16,0.211
1939.019695,0.001,0.872279,127,0.21,0.871,16,0.205
1940.019453,0.001,0.872037,127,0.21,0.87,16,0.193
1941.018984,0.001,0.867568,127,0.21,0.867,16,0.208
1942.019685,0.001,0.865769,127,0.21,0.866,16,0.222
1943.018479,0.001,0.866611,127,0.21,0.866,16,0.216
1944.01925,0.001,0.868634,127,0.21,0.866,16,0.217
1945.019897,0.001,0.871519,127,0.21,0.87,16,0.215
1946.020908,0.001,0.87188,127,0.21,0.872,16,0.205
1947.023957,0.001,0.8695,127,0.21,0.872,16,0.208
1948.019968,0.001,0.870706,127,0.21,0.871,16,0.228
1949.022839,0.001,0.873346,127,0.21,0.872,16,0.221
1950.032235,0.001,0.879256,127,0.21,0.875,16,0.215
1951.02359,0.001,0.883119,127,0.21,0.883,16,0.216
1952.01885,0.001,0.885389,127,0.21,0.884,16,0.222
1953.017922,0.001,0.888888,127,0.21,0.886,16,0.215
1954.018402,0.001,0.890933,127,0.21,0.886,16,0.22
1955.017511,0.001,0.894165,127,0.21,0.891,16,0.212
1956.021434,0.001,0.894776,127,0.21,0.892,16,0.207
1957.020819,0.001,0.894668,127,0.21,0.891,16,0.205
1958.029557,0.001,0.895624,127,0.21,0.892,16,0.223
1959.020251,0.001,0.899146,127,0.21,0.896,16,0.215
1960.040182,0.001,0.899979,127,0.21,0.898,16,0.223
1961.029169,0.001,0.901845,127,0.21,0.901,16,0.233
1962.036145,0.001,0.908936,127,0.21,0.907,16,0.232
1963.053584,0.001,0.917494,127,0.21,0.91,16,0.216
1964.055333,0.001,0.920135,127,0.21,0.916,16,0.217
1965.059739,0.001,0.921936,127,0.21,0.92,16,0.201
1966.020371,0.001,0.920552,127,0.21,0.92,16,0.194
1967.021073,0.001,0.915165,127,0.21,0.917,16,0.197
1968.02052,0.001,0.909521,127,0.21,0.911,16,0.184
1969.021508,0.001,0.899175,127,0.21,0.907,16,0.193
1970.021876,0.001,0.893191,127,0.21,0.898,16,0.2
1971.021507,0.001,0.884207,127,0.21,0.896,16,0.189
1972.019699,0.001,0.871041,500,0.21,0.883,0,0.163
1973.020379,0.001,0.857898,500,0.21,0.871,0,0.187
1974.018662,0.001,0.853651,0,0.21,0.863,0,0.192
1975.019378,0.001,0.846798,0,0.21,0.855,0,0.207
1976.022318,0.0005,0.394877,0,0.21,0.594,0,0.194
1977.019483,0.0005,0.391732,0,0.21,0.619,0,0.211
1978.020794,0.0005,0.391003,0,0.21,0.422,0,0.223
1979.020008,0.0005,0.393442,0,0,0.488,0,0.205
1980.018917,0.0005,0.393442,0,0,0.445,0,0.221
1981.019809,0.0005,0.25,0,0,0.376,0,0.225
1982.019263,0.0005,0.25,0,0,0.325,0,0.241
1983.018816,0.0005,0.25,0,0,0.294,0,0.232
1984.01983,0.0005,0.25,0,0,0.28,0,0.247
1985.019386,0.0005,0.25,0,0,0.263,0,0.282
1986.024497,0.0005,0.25,0,0,0.254,0,0.282
1987.019836,0.0005,0.25,0,0,0.253,0,0.283
1988.024751,0.0005,0.25,0,0,0.255,0,0.319
1989.018169,0.0005,0.25,0,0,0.253,0,0.3
